,clump_p1,clump_r2,clump_kb,p_window_size,p_slide_size,p_LD_threshold,numberofpca,h2,numberofvariants,h2model,clumpprune,Method,Phenotype,relatedmatrix,data,Unnamed: 0.1,refset,weightset,alphamodelvalue,precomputedfile
866,0.0,0.0,0.0,0.0,0.0,0.0,-,0.418412,83692.0,LDAK_bld.ldak.lite.alpha.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,body_mass_index_bmi,0.0,,,,,,0.0
867,0.0,0.0,0.0,0.0,0.0,0.0,-,0.164384,40308.0,LDAK_bld.ldak.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,hypertension,0.0,,,,,,0.0
868,0.0,0.0,0.0,0.0,0.0,0.0,-,0.172157,40308.0,LDAK_ldak.thin.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,hypertension,0.0,,,,,,0.0
869,0.0,0.0,0.0,0.0,0.0,0.0,-,0.100805,40308.0,LDAK_bld.ldak.lite.alpha.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,hypertension,0.0,,,,,,0.0
870,0.0,0.0,0.0,0.0,0.0,0.0,-,0.184477,79281.0,LDAK_bld.ldak.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,hypertension,0.0,,,,,,0.0
871,0.0,0.0,0.0,0.0,0.0,0.0,-,0.163646,79281.0,LDAK_ldak.thin.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,hypertension,0.0,,,,,,0.0
872,0.0,0.0,0.0,0.0,0.0,0.0,-,0.153596,79281.0,LDAK_bld.ldak.lite.alpha.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,hypertension,0.0,,,,,,0.0
873,0.0,0.0,0.0,0.0,0.0,0.0,-,0.085742,548152.0,LDAK_bld.ldak.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,depression,0.0,,,,,,0.0
874,0.0,0.0,0.0,0.0,0.0,0.0,-,0.085742,548152.0,LDAK_ldak.thin.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,depression,0.0,,,,,,0.0
875,0.0,0.0,0.0,0.0,0.0,0.0,-,0.085742,548152.0,LDAK_bld.ldak.lite.alpha.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,depression,0.0,,,,,,0.0
876,0.0,0.0,0.0,0.0,0.0,0.0,-,0.085742,548152.0,LDAK_bld.ldak.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,depression,0.0,,,,,,0.0
877,0.0,0.0,0.0,0.0,0.0,0.0,-,0.085742,548152.0,LDAK_ldak.thin.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,depression,0.0,,,,,,0.0
878,0.0,0.0,0.0,0.0,0.0,0.0,-,0.085742,548152.0,LDAK_bld.ldak.lite.alpha.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,depression,0.0,,,,,,0.0
879,0.0,0.0,0.0,0.0,0.0,0.0,-,0.051181,351225.0,LDAK_bld.ldak.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,asthma,0.0,,,,,,0.0
880,0.0,0.0,0.0,0.0,0.0,0.0,-,0.047569,351225.0,LDAK_ldak.thin.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,asthma,0.0,,,,,,0.0
881,0.0,0.0,0.0,0.0,0.0,0.0,-,0.1023179999999999,351225.0,LDAK_bld.ldak.lite.alpha.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,asthma,0.0,,,,,,0.0
882,0.0,0.0,0.0,0.0,0.0,0.0,-,0.048887,88019.0,LDAK_bld.ldak.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,asthma,0.0,,,,,,0.0
883,0.0,0.0,0.0,0.0,0.0,0.0,-,0.04704,88019.0,LDAK_ldak.thin.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,asthma,0.0,,,,,,0.0
884,0.0,0.0,0.0,0.0,0.0,0.0,-,0.031075,88019.0,LDAK_bld.ldak.lite.alpha.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,asthma,0.0,,,,,,0.0
885,0.0,0.0,0.0,0.0,0.0,0.0,-,0.044917,660.0,LDAK_bld.ldak.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,osteoarthritis,0.0,,,,,,0.0
886,0.0,0.0,0.0,0.0,0.0,0.0,-,0.03643,660.0,LDAK_ldak.thin.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,osteoarthritis,0.0,,,,,,0.0
887,0.0,0.0,0.0,0.0,0.0,0.0,-,0.161575,660.0,LDAK_bld.ldak.lite.alpha.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,osteoarthritis,0.0,,,,,,0.0
888,0.0,0.0,0.0,0.0,0.0,0.0,-,0.021289,1244.0,LDAK_bld.ldak.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,osteoarthritis,0.0,,,,,,0.0
889,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0286739999999999,1244.0,LDAK_ldak.thin.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,osteoarthritis,0.0,,,,,,0.0
890,0.0,0.0,0.0,0.0,0.0,0.0,-,0.039117,1244.0,LDAK_bld.ldak.lite.alpha.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,osteoarthritis,0.0,,,,,,0.0
891,0.0,0.0,0.0,0.0,0.0,0.0,-,0.073161,1166904.0,LDAK_bld.ldak.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,high_cholesterol,0.0,,,,,,0.0
892,0.0,0.0,0.0,0.0,0.0,0.0,-,0.062045,1166904.0,LDAK_ldak.thin.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,high_cholesterol,0.0,,,,,,0.0
893,0.0,0.0,0.0,0.0,0.0,0.0,-,0.05708,1166904.0,LDAK_bld.ldak.lite.alpha.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,high_cholesterol,0.0,,,,,,0.0
894,0.0,0.0,0.0,0.0,0.0,0.0,-,0.07128,575320.0,LDAK_bld.ldak.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,high_cholesterol,0.0,,,,,,0.0
895,0.0,0.0,0.0,0.0,0.0,0.0,-,0.06654,575320.0,LDAK_ldak.thin.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,high_cholesterol,0.0,,,,,,0.0
896,0.0,0.0,0.0,0.0,0.0,0.0,-,0.060497,575320.0,LDAK_bld.ldak.lite.alpha.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,high_cholesterol,0.0,,,,,,0.0
897,0.0,0.0,0.0,0.0,0.0,0.0,-,0.02938,929272.6,LDAK_bld.ldak.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,irritable_bowel_syndrome,0.0,,,,,,0.0
898,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0272911999999999,959058.4,LDAK_ldak.thin.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,irritable_bowel_syndrome,0.0,,,,,,0.0
899,0.0,0.0,0.0,0.0,0.0,0.0,-,0.005104,1168143.0,LDAK_bld.ldak.lite.alpha.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,irritable_bowel_syndrome,0.0,,,,,,0.0
900,0.0,0.0,0.0,0.0,0.0,0.0,-,0.027056,576768.0,LDAK_bld.ldak.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,irritable_bowel_syndrome,0.0,,,,,,0.0
901,0.0,0.0,0.0,0.0,0.0,0.0,-,0.026388,576768.0,LDAK_ldak.thin.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,irritable_bowel_syndrome,0.0,,,,,,0.0
902,0.0,0.0,0.0,0.0,0.0,0.0,-,-0.003373,576768.0,LDAK_bld.ldak.lite.alpha.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,irritable_bowel_syndrome,0.0,,,,,,0.0
903,0.0,0.0,0.0,0.0,0.0,0.0,-,0.071497,42535.0,LDAK_bld.ldak.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,hypothyroidism_myxoedema,0.0,,,,,,0.0
904,0.0,0.0,0.0,0.0,0.0,0.0,-,0.080304,42535.0,LDAK_ldak.thin.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,hypothyroidism_myxoedema,0.0,,,,,,0.0
905,0.0,0.0,0.0,0.0,0.0,0.0,-,-0.0582319999999999,42535.0,LDAK_bld.ldak.lite.alpha.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,hypothyroidism_myxoedema,0.0,,,,,,0.0
906,0.0,0.0,0.0,0.0,0.0,0.0,-,0.065534,83996.0,LDAK_bld.ldak.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,hypothyroidism_myxoedema,0.0,,,,,,0.0
907,0.0,0.0,0.0,0.0,0.0,0.0,-,0.062077,83996.0,LDAK_ldak.thin.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,hypothyroidism_myxoedema,0.0,,,,,,0.0
908,0.0,0.0,0.0,0.0,0.0,0.0,-,0.163732,83996.0,LDAK_bld.ldak.lite.alpha.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,hypothyroidism_myxoedema,0.0,,,,,,0.0
909,0.0,0.0,0.0,0.0,0.0,0.0,-,0.021848,42535.0,LDAK_bld.ldak.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,0.0,,,,,,0.0
910,0.0,0.0,0.0,0.0,0.0,0.0,-,0.022381,42535.0,LDAK_ldak.thin.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,0.0,,,,,,0.0
911,0.0,0.0,0.0,0.0,0.0,0.0,-,-0.043784,42535.0,LDAK_bld.ldak.lite.alpha.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,0.0,,,,,,0.0
912,0.0,0.0,0.0,0.0,0.0,0.0,-,0.023693,83996.0,LDAK_bld.ldak.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,0.0,,,,,,0.0
913,0.0,0.0,0.0,0.0,0.0,0.0,-,0.021841,83996.0,LDAK_ldak.thin.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,0.0,,,,,,0.0
914,0.0,0.0,0.0,0.0,0.0,0.0,-,-0.01424,83996.0,LDAK_bld.ldak.lite.alpha.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,0.0,,,,,,0.0
915,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0014586,1029904.0,LDAK_bld.ldak.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,migraine,0.0,,,,,,0.0
916,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0015778,1089816.8,LDAK_ldak.thin.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,migraine,0.0,,,,,,0.0
917,0.0,0.0,0.0,0.0,0.0,0.0,-,-0.002258,1149424.0,LDAK_bld.ldak.lite.alpha.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,migraine,0.0,,,,,,0.0
918,0.0,0.0,0.0,0.0,0.0,0.0,-,0.003157,561193.0,LDAK_bld.ldak.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,migraine,0.0,,,,,,0.0
919,0.0,0.0,0.0,0.0,0.0,0.0,-,0.002149,561193.0,LDAK_ldak.thin.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,migraine,0.0,,,,,,0.0
920,0.0,0.0,0.0,0.0,0.0,0.0,-,0.00836,561193.0,LDAK_bld.ldak.lite.alpha.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,migraine,0.0,,,,,,0.0
921,0.0,0.0,0.0,0.0,0.0,0.0,-,0.915088,138232.0,LDAK_bld.ldak.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,SampleData1,0.0,,,,,,0.0
922,0.0,0.0,0.0,0.0,0.0,0.0,-,0.8962480000000002,138232.0,LDAK_ldak.thin.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,SampleData1,0.0,,,,,,0.0
923,0.0,0.0,0.0,0.0,0.0,0.0,-,1.319516,138232.0,LDAK_bld.ldak.lite.alpha.hapmap.gbr.tagging,no,LDAK-Precomputed-Heritability,SampleData1,0.0,,,,,,0.0
924,0.0,0.0,0.0,0.0,0.0,0.0,-,0.8194589999999999,495093.0,LDAK_bld.ldak.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,SampleData1,0.0,,,,,,0.0
925,0.0,0.0,0.0,0.0,0.0,0.0,-,0.784518,495093.0,LDAK_ldak.thin.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,SampleData1,0.0,,,,,,0.0
926,0.0,0.0,0.0,0.0,0.0,0.0,-,0.821013,495093.0,LDAK_bld.ldak.lite.alpha.genotyped.gbr.tagging,no,LDAK-Precomputed-Heritability,SampleData1,0.0,,,,,,0.0
927,1.0,0.1,200.0,200.0,50.0,0.25,-,0.03608,28607.8,LDSC_Genotype_Reference,yes,LDSC-Genotype-Heritability,body_mass_index_bmi,0.0,0.0,0.0,,,,
928,1.0,0.1,200.0,200.0,50.0,0.25,-,0.02312,26604.8,LDSC_Genotype_Reference,yes,LDSC-Genotype-Heritability,hypertension,0.0,0.0,0.0,,,,
929,1.0,0.1,200.0,200.0,50.0,0.25,-,0.0793,174079.2,LDSC_Genotype_Reference,yes,LDSC-Genotype-Heritability,depression,0.0,0.0,0.0,,,,
930,1.0,0.1,200.0,200.0,50.0,0.25,-,-0.00562,28081.4,LDSC_Genotype_Reference,yes,LDSC-Genotype-Heritability,asthma,0.0,0.0,0.0,,,,
931,1.0,0.1,200.0,200.0,50.0,0.25,-,0.0091,982.4,LDSC_Genotype_Reference,yes,LDSC-Genotype-Heritability,osteoarthritis,0.0,0.0,0.0,,,,
932,1.0,0.1,200.0,200.0,50.0,0.25,-,0.0574,181748.6,LDSC_Genotype_Reference,yes,LDSC-Genotype-Heritability,high_cholesterol,0.0,0.0,0.0,,,,
933,1.0,0.1,200.0,200.0,50.0,0.25,-,0.03724,181402.6,LDSC_Genotype_Reference,yes,LDSC-Genotype-Heritability,irritable_bowel_syndrome,0.0,0.0,0.0,,,,
934,1.0,0.1,200.0,200.0,50.0,0.25,-,0.03732,28788.6,LDSC_Genotype_Reference,yes,LDSC-Genotype-Heritability,hypothyroidism_myxoedema,0.0,0.0,0.0,,,,
935,1.0,0.1,200.0,200.0,50.0,0.25,-,-0.0009319852,28767.4,LDSC_Genotype_Reference,yes,LDSC-Genotype-Heritability,gastro_oesophageal_reflux_gord_gastric_reflux,0.0,0.0,0.0,,,,
936,1.0,0.1,200.0,200.0,50.0,0.25,-,0.02326,174871.2,LDSC_Genotype_Reference,yes,LDSC-Genotype-Heritability,migraine,0.0,0.0,0.0,,,,
937,1.0,0.1,200.0,200.0,50.0,0.25,-,1.01342,174063.2,LDSC_Genotype_Reference,yes,LDSC-Genotype-Heritability,SampleData1,0.0,0.0,0.0,,,,
